集团名称,成员名称,成员类型
全国现代服务业职业教育集团,中国大地财产保险股份有限公司西安东开发区支公司,企业
全国现代服务业职业教育集团,中华财险华北(西安)电销中心,企业
全国现代服务业职业教育集团,中铁建物业管理有限公司西安分公司,企业
全国现代服务业职业教育集团,中咨工程建设监理有限公司西安分公司,企业
全国现代服务业职业教育集团,阿里巴巴宁波分公司,企业
全国现代服务业职业教育集团,慈溪杭州湾酒店集团,企业
全国现代服务业职业教育集团,慈溪市杭州湾职业高级中学,院校
全国现代服务业职业教育集团,慈溪职业高级中学,院校
全国现代服务业职业教育集团,奉化市职业教育中心,企业
全国现代服务业职业教育集团,公牛集团有限公司,企业
全国现代服务业职业教育集团,广博控股集团有限公司,企业
全国现代服务业职业教育集团,广汇汽车股份有限公司,企业
全国现代服务业职业教育集团,海宁市职业高级中学,院校
全国现代服务业职业教育集团,杭州市富阳区职业教育中心,院校
全国现代服务业职业教育集团,杭州市萧山区第二中等职业学校,院校
全国现代服务业职业教育集团,杭州市萧山区第四中等职业学校,院校
全国现代服务业职业教育集团,虹越花卉股份有限公司,企业
全国现代服务业职业教育集团,汇绿园林建设发展有限公司,企业
全国现代服务业职业教育集团,金华市第一中等职业学校,院校
全国现代服务业职业教育集团,金华职业技术学院,院校
全国现代服务业职业教育集团,锦堂高级职业中学,院校
全国现代服务业职业教育集团,丽水职业技术学院,院校
全国现代服务业职业教育集团,罗蒙集团股份有限公司,企业
全国现代服务业职业教育集团,漫步宁波文化创意有限公司,企业
全国现代服务业职业教育集团,宁波(国际)电子商务产业园,企业
全国现代服务业职业教育集团,宁波艾斐堡箱柜制造有限公司,企业
全国现代服务业职业教育集团,宁波薄利聚汽车销售服务有限公司,企业
全国现代服务业职业教育集团,宁波北仑职业高级中学,院校
全国现代服务业职业教育集团,宁波博洋服饰集团有限公司,企业
全国现代服务业职业教育集团,宁波慈星股份有限公司,企业
全国现代服务业职业教育集团,宁波大学科学技术学院,院校
全国现代服务业职业教育集团,宁波电子行业协会,社会团体
全国现代服务业职业教育集团,宁波东钱湖旅游学校,院校
全国现代服务业职业教育集团,宁波高盛展览有限公司,企业
全国现代服务业职业教育集团,宁波高新区杰米克服饰有限公司,企业
全国现代服务业职业教育集团,宁波工程学院,院校
全国现代服务业职业教育集团,宁波国际贸易投资有限公司展览分公司,企业
全国现代服务业职业教育集团,宁波华博展览有限公司,企业
全国现代服务业职业教育集团,宁波华和服装有限公司,企业
全国现代服务业职业教育集团,宁波华侨豪生大酒店,企业
全国现代服务业职业教育集团,宁波华数广电网络有限公司,企业
全国现代服务业职业教育集团,宁波惠众财务服务有限公司,企业
全国现代服务业职业教育集团,宁波简达国际货运代理股份有限公司,企业
全国现代服务业职业教育集团,宁波建工工程集团有限公司,企业
全国现代服务业职业教育集团,宁波建设工程学校,院校
全国现代服务业职业教育集团,宁波轿辰集团股份有限公司,企业
全国现代服务业职业教育集团,宁波金融研究院,院校
全国现代服务业职业教育集团,宁波经贸学校,院校
全国现代服务业职业教育集团,宁波经易数字视觉有限公司,企业
全国现代服务业职业教育集团,宁波矩阵酒店设计有限公司,企业
全国现代服务业职业教育集团,宁波聚元财富投资管理有限公司,企业
全国现代服务业职业教育集团,宁波凯越国际贸易有限公司,企业
全国现代服务业职业教育集团,宁波龙星物流有限公司,企业
全国现代服务业职业教育集团,宁波旅游投资发展有限公司,企业
全国现代服务业职业教育集团,宁波欧楠电子商务有限公司,企业
全国现代服务业职业教育集团,宁波市保险行业协会,社会团体
全国现代服务业职业教育集团,宁波市饭店业协会,社会团体
全国现代服务业职业教育集团,宁波市非物质遗产办,事业单位
全国现代服务业职业教育集团,宁波市风景园林协会,社会团体
全国现代服务业职业教育集团,宁波市奉化天竺园艺有限公司,企业
全国现代服务业职业教育集团,宁波市服装协会,社会团体
全国现代服务业职业教育集团,宁波市建设集团股份有限公司,企业
全国现代服务业职业教育集团,宁波市建筑装饰行业协会,社会团体
全国现代服务业职业教育集团,宁波市旅游协会,社会团体
全国现代服务业职业教育集团,宁波市南天房地产经纪有限公司,企业
全国现代服务业职业教育集团,宁波市农业科学研究院,科研机构
全国现代服务业职业教育集团,宁波市软件行业协会,社会团体
全国现代服务业职业教育集团,宁波市鄞州职业教育中心学校,院校
全国现代服务业职业教育集团,宁波市甬江职业高级中学,院校
全国现代服务业职业教育集团,宁波市镇海区职业教育中心学校,院校
全国现代服务业职业教育集团,宁波市职教中心学校,院校
全国现代服务业职业教育集团,宁波市智慧城市规划标准发展研究院,科研机构
全国现代服务业职业教育集团,宁波水墨江南文化传播有限公司,企业
全国现代服务业职业教育集团,宁波四明职业高级中学,院校
全国现代服务业职业教育集团,宁波腾峰企业管理集团有限公司,企业
全国现代服务业职业教育集团,宁波同泽国际物流有限公司,企业
全国现代服务业职业教育集团,宁波外运国际集装箱货运有限公司,企业
全国现代服务业职业教育集团,宁波夏恩外国语培训学校,院校
全国现代服务业职业教育集团,宁波雅戈尔服装控股有限公司,企业
全国现代服务业职业教育集团,宁波银行四明支行,企业
全国现代服务业职业教育集团,宁波优可美电子商务有限公司,企业
全国现代服务业职业教育集团,宁波攸品邻里商业管理股份有限公司,企业
全国现代服务业职业教育集团,宁波云朵网络科技股份有限公司,企业
全国现代服务业职业教育集团,宁波职业技术学院,院校
全国现代服务业职业教育集团,宁波中国科学院信息技术应用研究院,科研机构
全国现代服务业职业教育集团,宁波中国青年旅行社有限公司,企业
全国现代服务业职业教育集团,宁波中瑞税务师事务所,企业
全国现代服务业职业教育集团,宁波注册税务师协会,社会团体
全国现代服务业职业教育集团,宁海县高级职业技术中心学校,院校
全国现代服务业职业教育集团,乔达国际货运(中国)有限公司宁波分公司,企业
全国现代服务业职业教育集团,衢州职业技术学院,院校
全国现代服务业职业教育集团,全球贸易通,企业
全国现代服务业职业教育集团,绍兴越秀外国语学校,院校
全国现代服务业职业教育集团,宋城演艺发展股份有限公司,企业
全国现代服务业职业教育集团,桐乡技师学院,院校
全国现代服务业职业教育集团,温岭市职业技术学校,院校
全国现代服务业职业教育集团,温州科技职业技术学院,院校
全国现代服务业职业教育集团,仙居县职业中等专业学校,院校
全国现代服务业职业教育集团,象山县技工学校,院校
全国现代服务业职业教育集团,鄞州职业高级中学(宁波交通工程学校),院校
全国现代服务业职业教育集团,余姚第二职业技术学校,院校
全国现代服务业职业教育集团,余姚市第四职业技术学校,院校
全国现代服务业职业教育集团,余姚市第五职业技术学校,院校
全国现代服务业职业教育集团,余姚市职成教中心学校,院校
全国现代服务业职业教育集团,余姚市职业技术学校,院校
全国现代服务业职业教育集团,长兴县职业技术教育中心学校,院校
全国现代服务业职业教育集团,招离证券股份有限公司宁波营业部,企业
全国现代服务业职业教育集团,浙江达人旅业股份有限公司,企业
全国现代服务业职业教育集团,浙江纺织服装职业技术学院,院校
全国现代服务业职业教育集团,浙江工商职业技术学院,院校
全国现代服务业职业教育集团,浙江金网信息产业股份有限公司,企业
全国现代服务业职业教育集团,浙江经贸职业技术学院,院校
全国现代服务业职业教育集团,浙江开元酒店管理有限公司,企业
全国现代服务业职业教育集团,浙江蓝海绿业集团,企业
全国现代服务业职业教育集团,浙江迈新股份有限公司,企业
全国现代服务业职业教育集团,浙江省创意设计协会,社会团体
全国现代服务业职业教育集团,浙江省机电技师学院,院校
全国现代服务业职业教育集团,浙江天略投资管理有限公,企业
全国现代服务业职业教育集团,浙江天元十杰装饰工程有限公司,企业
全国现代服务业职业教育集团,浙江万里学院,院校
全国现代服务业职业教育集团,浙江中聘(集团)科技股份有限公司,企业
全国现代服务业职业教育集团,中国国旅(宁波)国际旅行社有限公司,企业
全国现代服务业职业教育集团,中基宁波集团股份有限公司,企业
全国现代服务业职业教育集团,舟山市普陀职业技术教育中心,事业单位
甘肃省汽车行业职教集团,兰州石化职业技术大学,
甘肃省汽车行业职教集团,兰州城市学院,
甘肃省汽车行业职教集团,甘肃交通职业技术学院,
甘肃省汽车行业职教集团,兰州现代职业学院,
甘肃省汽车行业职教集团,兰州新奥驰泰汽车销售服务公司,
甘肃省汽车行业职教集团,高台县职业中专,
甘肃省汽车行业职教集团,白银市职业中等专业学校,
甘肃省汽车行业职教集团,平凉工程技术学校,
甘肃省汽车行业职教集团,西峰职业中专,
甘肃省汽车行业职教集团,麦特汽车服务股份有限公司,
甘肃省汽车行业职教集团,华亭县职业教育中心,
甘肃省汽车行业职教集团,会宁县职教中心,
甘肃省汽车行业职教集团,定西理工中专,
甘肃省汽车行业职教集团,江苏康众汽配有限公司,
甘肃省汽车行业职教集团,上海景格科技股份有限公司,
甘肃省汽车行业职教集团,甘肃金岛福康汽车销售有限公司,
甘肃省汽车行业职教集团,宁波奥博汽车电器有限公司,
甘肃省汽车行业职教集团,甘肃省畜牧职业技术学院,
甘肃省汽车行业职教集团,甘肃有色冶金职业技术学院,
甘肃省汽车行业职教集团,甘肃工业职业技术学院,
甘肃省汽车行业职教集团,甘南州中等职业学校,
甘肃省汽车行业职教集团,西安生物医药专修学院,职业院校
甘肃省汽车行业职教集团,秦都区职业教育中心,职业院校
甘肃省汽车行业职教集团,渭城区职业教育中心,职业院校
甘肃省汽车行业职教集团,武功县职业教育中心,职业院校
甘肃省汽车行业职教集团,乾县职业教育中心,职业院校
甘肃省汽车行业职教集团,礼泉县职业教育中心,职业院校
甘肃省汽车行业职教集团,泾阳县职业教育中心,职业院校
甘肃省汽车行业职教集团,三原县职业教育中心,职业院校
甘肃省汽车行业职教集团,永寿县职业教育中心,职业院校
甘肃省汽车行业职教集团,彬县职业教育中心,职业院校
甘肃省汽车行业职教集团,长武县职业教育中心,职业院校
甘肃省汽车行业职教集团,旬邑县职业教育中心,职业院校
甘肃省汽车行业职教集团,淳化县职业教育中心,职业院校
甘肃省汽车行业职教集团,咸阳市卫生学校,职业院校
甘肃省汽车行业职教集团,西安市卫生学校,职业院校
甘肃省汽车行业职教集团,陕西师范大学金泰丝路花城幼儿园,企业单位
甘肃省汽车行业职教集团,天津三安光电有限公司,企业单位
甘肃省汽车行业职教集团,四川海底捞餐饮股份有限公司,企业单位
甘肃省汽车行业职教集团,杨凌大西农药业有限公司,企业单位
甘肃省汽车行业职教集团,华为技术有限公司,企业单位
甘肃省汽车行业职教集团,宁夏瑞泰科技股份有限公司,企业单位
甘肃省汽车行业职教集团,天津力神电池股份有限公司,企业单位
甘肃省汽车行业职教集团,陕西中医药大学第二附属医院,企业单位
甘肃省汽车行业职教集团,陕西中医药大学第一附属医院,企业单位
甘肃省汽车行业职教集团,咸阳市彩虹医院,企业单位
甘肃省汽车行业职教集团,中铁二十局集团有限公司中心医院,企业单位
甘肃省汽车行业职教集团,咸阳市第一人民医院,企业单位
甘肃省汽车行业职教集团,咸阳市中心医院,企业单位
甘肃省汽车行业职教集团,陕西省核工业二一五医院,企业单位
甘肃省汽车行业职教集团,陕西宝姜新能源有限责任公司,企业单位
甘肃省汽车行业职教集团,陕西省肖柯园林工程有限公司,企业单位
甘肃省汽车行业职教集团,西安购威电子科技有限公司,企业单位
甘肃省汽车行业职教集团,品格奥林匹克幼儿园,企业单位
甘肃省汽车行业职教集团,陕西方圆建工集团有限公司,企业单位
甘肃省汽车行业职教集团,西安烽火光伏科技股份有限公司,企业单位
甘肃省汽车行业职教集团,特变电工股份有限公司,企业单位
甘肃省汽车行业职教集团,咸阳小天鹅教育集团,企业单位
甘肃省汽车行业职教集团,西航天鼎保育院,企业单位
甘肃省汽车行业职教集团,陕西煤业化工集团有限责任公司,企业单位
甘肃省汽车行业职教集团,咸阳泾渭建设集团有限公司,企业单位
甘肃省汽车行业职教集团,陕西建工集团第六建筑工程有限公司,企业单位
甘肃省汽车行业职教集团,西安庆港洁能科技有限公司,企业单位
甘肃省汽车行业职教集团,咸阳市北塬新城管委会,政府部门
甘肃省汽车行业职教集团,咸阳市扶贫办,政府部门
甘肃省汽车行业职教集团,咸阳市卫生局,政府部门
甘肃省汽车行业职教集团,咸阳市科技局,政府部门
甘肃省汽车行业职教集团,咸阳市民政局,政府部门
甘肃省汽车行业职教集团,咸阳市财政局,政府部门
甘肃省汽车行业职教集团,咸阳市人力资源和社会保障局,政府部门
甘肃省汽车行业职教集团,咸阳市发展和改革委员会,政府部门
甘肃省汽车行业职教集团,咸阳市教育局,政府部门
甘肃省汽车行业职教集团,陕西省西咸新区泾河新城管委会,政府部门
甘肃省汽车行业职教集团,陕西省西咸新区沣东新城管委会,政府部门
甘肃省汽车行业职教集团,陕西省西咸新区沣西新城管委会,政府部门
甘肃省汽车行业职教集团,陕西省西咸新区空港新城管委会,政府部门
甘肃省汽车行业职教集团,陕西省西咸新区秦汉新城管委会,政府部门
甘肃省汽车行业职教集团,咸阳市高新区管委会,政府部门
汉中职业教育集团,陕西航空职业技术学院,
汉中职业教育集团,陕西理工学院,
汉中职业教育集团,汉中市第一职业中等专业学校,
汉中职业教育集团,汉中市幼儿园,
汉中职业教育集团,陕飞集团,
汉中职业教育集团,千山电子仪器厂（3327厂）,
汉中职业教育集团,长空精密机械制造公司（3297厂）,
汉中职业教育集团,汉江机床厂（一厂）,
汉中职业教育集团,陕西钢铁集团公司,
汉中职业教育集团,汉中市农业科学研究院,
汉中职业教育集团,汉中市中心医院,
汉中职业教育集团,三二O一医院,
汉中职业教育集团,汉中市人民医院,
汉中职业教育集团,汉中市兴汉商业大厦有限责任公司,
汉中职业教育集团,汉中邮政酒店,
汉中职业教育集团,汉中红叶大酒店,
汉中职业教育集团,中国人民建设银行汉中分行,
汉中职业教育集团,汉中市建筑总公司,
汉中职业教育集团,陕西唐龙汽车集团公司,
汉中职业教育集团,杨陵职业技术学院,
汉中职业教育集团,陕西航空技师学院,
汉中职业教育集团,陕西省技工学校,
汉中职业教育集团,汉中科技职业中等专业学校,
汉中职业教育集团,南郑县职教中心,
汉中职业教育集团,陕西科贸技工学校,
汉中职业教育集团,城固县职教中心,
汉中职业教育集团,洋县职教中心,
汉中职业教育集团,西乡县职教中心,
汉中职业教育集团,勉县职教中心,
汉中职业教育集团,略阳县职教中心,
汉中职业教育集团,宁强县职教中心,
汉中职业教育集团,镇巴县职教中心,
汉中职业教育集团,汉台区伞铺街幼儿园,
汉中职业教育集团,中航电测仪器股份有限公司（521厂）,
汉中职业教育集团,陕西航空硬质合金工具公司（3147厂）,
汉中职业教育集团,陕西航空宏峰精密机械工具公司（3157厂）,
汉中职业教育集团,陕西华燕航空仪表公司（141厂）,
汉中职业教育集团,陕西飞机工业（集团）有限公司（182厂）,
汉中职业教育集团,陕西燎原航空机械制造公司（572厂）,
汉中职业教育集团,东方仪器厂（531厂）,
汉中职业教育集团,汉中群峰机械制造有限公司（3217厂）,
汉中职业教育集团,405厂（中核陕铀公司）,
汉中职业教育集团,陕西八一锌业陕西硬质合金工具厂（28号信箱）,
汉中职业教育集团,汉川机床厂（二厂）,
汉中职业教育集团,汉江工具厂（三厂）,
汉中职业教育集团,万目仪电股份有限公司,
汉中职业教育集团,陕西汉江建材股份有限公司,
汉中职业教育集团,陕西尧柏水泥厂,
汉中职业教育集团,汉中嘉陵矿业责任有限公司,
汉中职业教育集团,略阳县华鑫汽车修理厂,
汉中职业教育集团,略阳县钢铁厂,
汉中职业教育集团,汉中市秦岭园林绿化工程有限公司,
汉中职业教育集团,陕西大汉园景工程有限公司,
汉中职业教育集团,汉中市丽源名优花木研究所,
汉中职业教育集团,汉中军鑫农业发展有限公司,
汉中职业教育集团,汉中华盛种业有限公司,
汉中职业教育集团,陕西金沙滩农业综合开发公司,
汉中职业教育集团,南郑县云山茶业有限公司,
汉中职业教育集团,汉中春雨公司汉中市第二人民医院（传染病医院）,
汉中职业教育集团,汉中市中医院,
汉中职业教育集团,汉中铁路医院,
汉中职业教育集团,汉中市口腔医院,
汉中职业教育集团,汉江职工医院,
汉中职业教育集团,城固县医院,
汉中职业教育集团,洋县县医院,
汉中职业教育集团,西乡县医院,
汉中职业教育集团,佛坪县医院,
汉中职业教育集团,镇巴县医院,
汉中职业教育集团,南郑县医院,
汉中职业教育集团,勉县县医院,
汉中职业教育集团,宁强县医院,
汉中职业教育集团,略阳县医院,
汉中职业教育集团,留坝县医院,
汉中职业教育集团,汉中国际旅行社,
汉中职业教育集团,汉中青年旅行社,
汉中职业教育集团,汉中万邦置业发展有限公司,
汉中职业教育集团,汉中商业大厦有限责任公司,
汉中职业教育集团,汉中世纪阳光（民生）商厦有限责任公司,
汉中职业教育集团,汉中现代房地产开发有限公司（现代国际商城）,
汉中职业教育集团,汉中金江大酒店,
汉中职业教育集团,汉中古月酒店,
汉中职业教育集团,汉中汉艺酒店,
汉中职业教育集团,汉中白天鹅酒店,
汉中职业教育集团,汉中温州大酒店,
汉中职业教育集团,汉中石狮大酒店,
汉中职业教育集团,紫晶时尚酒店,
汉中职业教育集团,中国工商银行汉中分行,
汉中职业教育集团,中国农业银行汉中分行,
汉中职业教育集团,中国银行汉中分行,
汉中职业教育集团,汉水建筑工程公司,
汉中职业教育集团,中航监理公司,
汉中职业教育集团,陕西新天汉投资集团,
汉中职业教育集团,广东东莞市徳弘劳务派遣有限公司,
汉中职业教育集团,东莞康舒电子有限公司,
汉中职业教育集团,广州建兴电子科技有限公司,
汉中职业教育集团,深圳比亚迪股份有限公司,
汉中职业教育集团,江苏省无锡市健鼎科技有限公司,
汉中职业教育集团,江苏省无锡市渝派富豪餐饮管理有限公司,
汉中职业教育集团,江苏省南京市奥鸿和餐饮管理有限公司,
汉中职业教育集团,江苏省苏州市华硕电脑有限公司,
汉中职业教育集团,上海市日月光半导体有限公司,
汉中职业教育集团,上海市新科金鹏科技有限公司,
汉中职业教育集团,上海市赞华实业责任有限公司,
汉中职业教育集团,上海市联想电脑有限公司,
汉中职业教育集团,上海市汽车制动系统有限公司,
汉中职业教育集团,浙江省恒诺微电子（嘉兴）有限公司,
汉中职业教育集团,重庆北汽银翔汽车有限公司,
汉中职业教育集团,重庆纪创教育责任有限公司,
汉中职业教育集团,浙江省余姚市舜宇光电有限公司,
汉中职业教育集团,江苏省常州市今创集团,
汉中职业教育集团,上海大众联合发展有限公司,
汉中职业教育集团,凤凰半导体（苏州）有限公司,
汉中职业教育集团,阿特斯阳光电力（苏州）有限公司,
汉中职业教育集团,上海华荣科技有限公司,
汉中职业教育集团,北京唐明轩茶艺馆,
汉中职业教育集团,北京市王府茶楼,
汉中职业教育集团,西安大唐御品茶楼,
汉中职业教育集团,江苏省苏州名骏百盛汽车维修服务有限公司,
汉中职业教育集团,重庆金夫人婚纱摄影集团,
汉中职业教育集团,山东华鲁航空集团,
汉中职业教育集团,杭州湾吉利汽车有限公司,
汉中职业教育集团,浙江永康众泰汽车厂,
汉中职业教育集团,浙江宁波博曼特有限公司,
汉中职业教育集团,上海凯泉水泵厂,
云南省曲靖市麒麟职业教育集团,麒麟职业技术学校,
云南省曲靖市麒麟职业教育集团,麒麟职业教育产业园区管理委员会,
云南省曲靖市麒麟职业教育集团,麒麟职业教育开发有限公司,
云南省曲靖市麒麟职业教育集团,曲靖开放学院,
云南省曲靖市麒麟职业教育集团,曲靖市护理学校,
云南省曲靖市麒麟职业教育集团,曲靖市幼儿师范学校,
云南省曲靖市麒麟职业教育集团,曲靖市航空学校,
四川建设职业教育集团,西华大学,本科院校
四川建设职业教育集团,西南科技大学,本科院校
四川建设职业教育集团,西南石油大学,本科院校
四川建设职业教育集团,成都大学,本科院校
四川建设职业教育集团,四川建筑职业技术学院,高职专科院校
四川建设职业教育集团,成都纺织高等专科学校,高职专科院校
四川建设职业教育集团,成都航空职业技术学院,高职专科院校
四川建设职业教育集团,四川交通职业技术学院,高职专科院校
四川建设职业教育集团,绵阳职业技术学院,高职专科院校
四川建设职业教育集团,四川水利职业技术学院,高职专科院校
四川建设职业教育集团,新疆建设职业技术学院,高职专科院校
四川建设职业教育集团,宁夏建设职业技术学院,高职专科院校
四川建设职业教育集团,西藏职业技术学院,高职专科院校
四川建设职业教育集团,德阳安装技师学院,中职学校
四川建设职业教育集团,四川省工业贸易学校,中职学校
四川建设职业教育集团,四川省仁寿县第二职业高中,中职学校
四川建设职业教育集团,眉山工程技师学院,中职学校
四川建设职业教育集团,成都工程职业技术学校,中职学校
四川建设职业教育集团,四川省商贸学校,中职学校
四川建设职业教育集团,四川华西集团有限公司,企业
四川建设职业教育集团,中国建筑一局（集团）有限公司,企业
四川建设职业教育集团,中国建筑第八工程局有限公司,企业
四川建设职业教育集团,中建新疆建工(集团)有限公司,企业
四川建设职业教育集团,中国中铁二局集团有限公司,企业
四川建设职业教育集团,中国中铁八局集团有限公司,企业
四川建设职业教育集团,成都建工集团,企业
四川建设职业教育集团,二重（德阳）重型装备有限公司,企业
四川建设职业教育集团,东方汽轮机有限公司,企业
四川建设职业教育集团,东方电机有限公司,企业
四川建设职业教育集团,中信国安建工集团,企业
四川建设职业教育集团,四汇建设集团,企业
四川建设职业教育集团,四川省城乡规划设计研究院,科研院所
四川建设职业教育集团,四川省建筑科学研究院,科研院所
四川建设职业教育集团,中国建筑西南勘察设计研究院有限公司,科研院所
四川建设职业教育集团,四川省建筑业协会,行业协会（政府单位）
四川建设职业教育集团,叙永县住房和城乡规划建设局,行业协会（政府单位）
四川建设职业教育集团,叙永县开发建筑协会,行业协会（政府单位）
四川建设职业教育集团,三台县住房和城乡规划建设局,行业协会（政府单位）
四川建设职业教育集团,三台县建筑业协会,行业协会（政府单位）
四川建设职业教育集团,四川省装配式建筑产业协会,行业协会（政府单位）
四川建设职业教育集团,四川省房地产协会,行业协会（政府单位）
四川建设职业教育集团,四川省城镇供水排水协会,行业协会（政府单位）
四川建设职业教育集团,四川省造价工程师协会,行业协会（政府单位）
四川建设职业教育集团,四川省风景园林协会,行业协会（政府单位）
四川建设职业教育集团,四川省建设工程质量安全与监理协会,行业协会（政府单位）
四川建设职业教育集团,四川省散装水泥和预拌砂浆推广发展协会,行业协会（政府单位）
四川建设职业教育集团,四川省建设人才开发促进会,行业协会（政府单位）
四川建设职业教育集团,四川省村镇建设协会,行业协会（政府单位）
四川建设职业教育集团,四川城市规划协会,行业协会（政府单位）
四川财经职业教育联盟,四川省注册会计师协会,
四川财经职业教育联盟,四川省资产评估师协会,
四川财经职业教育联盟,四川省税务师协会,
四川财经职业教育联盟,四川省银行业协会,
四川财经职业教育联盟,成都汇成代理记账公司,
四川财经职业教育联盟,成都康森贸易有限公司,
四川财经职业教育联盟,成都艾克瑞财务咨询管理有限公司,
四川财经职业教育联盟,南光机器有限责任公司,
四川财经职业教育联盟,四川路桥集团,
四川财经职业教育联盟,新希望集团,
四川财经职业教育联盟,成都森宇集团（南湖餐饮）,
四川财经职业教育联盟,四川徽记食品产业有限公司,
四川财经职业教育联盟,四川宝岛光学有限责任公司,
四川财经职业教育联盟,成都星巴克咖啡有限公司,
四川财经职业教育联盟,四川豆匠食品产业有限公司,
四川财经职业教育联盟,沃尔玛深国投百货有限公司,
四川财经职业教育联盟,北京汇源饮料食品集团成都有限责任公司,
四川财经职业教育联盟,四川华美牙科有限责任公司,
四川财经职业教育联盟,成都市龙泉驿工商行政管理局,
四川财经职业教育联盟,用友软件四川分公司,
四川财经职业教育联盟,畅捷通软件有限公司,
四川财经职业教育联盟,成都任我行软件股份有限公司,
四川财经职业教育联盟,成都大承软件有限公司,
四川财经职业教育联盟,音泰思计算机技术（成都）有限公司,
四川财经职业教育联盟,成都金税电子技术有限公司,
四川财经职业教育联盟,成都四财科技有限公司,
四川财经职业教育联盟,成都杰创科技有限公司,
四川财经职业教育联盟,成都金控金融服务有限公司,
四川财经职业教育联盟,成都银行,
四川财经职业教育联盟,国都证券有限责任公司成都桐梓林营业部,
四川财经职业教育联盟,四川中申企业营销咨询有限公司,
四川财经职业教育联盟,中国银河证券股份有限公司成都科华北路营业部,
四川财经职业教育联盟,成都市龙泉驿区国税局,
四川财经职业教育联盟,四川普林税务师事务所有限责任公司,
四川财经职业教育联盟,四川德联税务师事务所有限责任公司,
四川财经职业教育联盟,四川新世纪税务师事务所有限责任公司,
四川财经职业教育联盟,四川华衡会计师事务所,
四川财经职业教育联盟,四川佳华会计师事务所,
四川财经职业教育联盟,四川维城会计师事务所,
四川财经职业教育联盟,四川华文会计师事务所,
四川财经职业教育联盟,四川普信会计师事务所,
四川财经职业教育联盟,四川建科会计师事务所,
四川财经职业教育联盟,四川标准会计师事务所,
四川财经职业教育联盟,四川吉峰农机连锁股份有限公司,
四川财经职业教育联盟,四川华衡资产评估有限公司,
四川财经职业教育联盟,四川德仁堂药业连锁有限公司,
四川财经职业教育联盟,成都职业技术学院,
四川财经职业教育联盟,四川商务职业学院,
四川财经职业教育联盟,四川现代职业学院,
四川财经职业教育联盟,成都纺织专科学校,
四川财经职业教育联盟,内江职业技术学院,
四川财经职业教育联盟,成都市工业职业技术学校,
四川财经职业教育联盟,四川经济贸易学校,
四川财经职业教育联盟,乐山职业技术学院,
泛美航空职业教育集团,四川西南航空职业学院,
泛美航空职业教育集团,绵阳飞行职业学院,
泛美航空职业教育集团,青岛航空科技职业学院,
泛美航空职业教育集团,宿州航空职业学院,
泛美航空职业教育集团,四川西南航空专修学院,
泛美航空职业教育集团,成都航空旅游职业学校,
泛美航空职业教育集团,青岛北方航空职业学校,
泛美航空职业教育集团,绵阳泛美飞行职业技术学校,
泛美航空职业教育集团,宿州中原航空中等专业学校,
泛美航空职业教育集团,四川泛美蓝天研学教育,
重庆电子信息职业教育集团,重庆邮电大学,
重庆电子信息职业教育集团,重庆科技学院,
重庆电子信息职业教育集团,法国亚眠大学,
重庆电子信息职业教育集团,马来西亚博特拉大学,
重庆电子信息职业教育集团,重庆工业职业技术学院,
重庆电子信息职业教育集团,重庆工程职业技术学院,
重庆电子信息职业教育集团,重庆城市管理职业学院,
重庆电子信息职业教育集团,重庆航天职业技术学院,
重庆电子信息职业教育集团,四川信息职业技术学院,
重庆电子信息职业教育集团,重庆安全技术职业学院,
重庆电子信息职业教育集团,重庆科创职业学院,
重庆电子信息职业教育集团,重庆应用技术职业学院,
重庆电子信息职业教育集团,重庆市渝北职教中心,
重庆电子信息职业教育集团,重庆市秀山县职教中心,
重庆电子信息职业教育集团,重庆市轻工业学校,
重庆电子信息职业教育集团,重庆市育才职业教育中心,
重庆电子信息职业教育集团,巫溪职教中心,
重庆电子信息职业教育集团,华为技术有限公司重庆代表处,
重庆电子信息职业教育集团,重庆京东方光电科技有限公司,
重庆电子信息职业教育集团,重庆长安汽车股份有限公司,
重庆电子信息职业教育集团,富士康科技集团（重庆）有限公司,
重庆电子信息职业教育集团,重庆鸿捷通信科技发展有限公司,
重庆电子信息职业教育集团,重庆直通物流有限公司,
重庆电子信息职业教育集团,泸州老窖集团有限责任公司,
重庆电子信息职业教育集团,深圳普乐创投投资管理有限公司,
重庆电子信息职业教育集团,重庆威冠实业有限公司,
重庆电子信息职业教育集团,重庆骏马电子科技有限公司,
重庆电子信息职业教育集团,重庆若可网络安全测评技术有限公司,
重庆电子信息职业教育集团,重庆海王星网络有限公司,
重庆电子信息职业教育集团,深圳宝德计算机系统有限公司,
重庆电子信息职业教育集团,重庆欧科建联科技有限公司,
重庆电子信息职业教育集团,蓝盾信息安全技术有限公司重庆分公司,
重庆电子信息职业教育集团,东方中讯数字证书认证有限公司,
重庆电子信息职业教育集团,重庆翰海睿智大数据科技有限公司,
重庆电子信息职业教育集团,重庆职业教育学会传媒艺术专业委员会,
重庆电子信息职业教育集团,重庆电子信息技术职业教育指导委员会,
重庆电子信息职业教育集团,中国通信工业协会信息安全与云计算校企联盟,
重庆电子信息职业教育集团,重庆通信行业校企联盟,
重庆电子信息职业教育集团,重庆市物联网产业协会教育与培训专委会,
重庆电子信息职业教育集团,重庆市工业机器人专业教学指导委员会,
重庆电子信息职业教育集团,重庆电子工程职业学院,
重庆电子信息职业教育集团,重庆工商职业学院,
